gene_ID,Fishers_sym
isogroup3274,0
isogroup3275,0
isogroup3276,0
isogroup3278,0
isogroup3280,0
isogroup3281,0
isogroup3282,0
isogroup3283,0
isogroup3284,0
isogroup3286,0
isogroup3287,0
isogroup3288,0
isogroup3289,0
isogroup3290,0
isogroup3291,0
isogroup3292,0
isogroup3293,0
isogroup3294,0
isogroup3295,0
isogroup3297,0
isogroup3298,0
isogroup3299,0
isogroup3302,0
isogroup3303,0
isogroup3304,0
isogroup3305,0
isogroup3306,0
isogroup3307,0
isogroup3308,0
isogroup3309,0
isogroup3310,0
isogroup3311,0
isogroup3312,0
isogroup3313,0
isogroup3314,0
isogroup3315,0
isogroup3316,0
isogroup3317,0
isogroup3318,0
isogroup3319,0
isogroup3320,0
isogroup3321,0
isogroup3322,0
isogroup3324,0
isogroup3325,0
isogroup3327,0
isogroup3328,0
isogroup3329,0
isogroup3330,0
isogroup3331,0
isogroup3332,0
isogroup3333,0
isogroup3334,0
isogroup3335,0
isogroup3336,0
isogroup3337,0
isogroup3338,0
isogroup3339,0
isogroup3340,0
isogroup3341,0
isogroup3342,0
isogroup3343,0
isogroup3346,0
isogroup3348,0
isogroup3349,0
isogroup3351,0
isogroup3353,0
isogroup3355,0
isogroup3356,0
isogroup3357,0
isogroup3358,0
isogroup3361,0
isogroup3362,0
isogroup3363,0
isogroup3366,0
isogroup3367,0
isogroup3368,0
isogroup3369,0
isogroup3370,0
isogroup3371,0
isogroup3372,0
isogroup3373,0
isogroup3377,0
isogroup3378,0
isogroup3380,0
isogroup3381,0
isogroup3382,0
isogroup3383,0
isogroup3384,0
isogroup3385,0
isogroup3386,0
isogroup3390,0
isogroup3391,0
isogroup3392,0
isogroup3393,0
isogroup3395,0
isogroup3397,0
isogroup3399,0
isogroup3402,0
isogroup3403,0
isogroup3404,0
isogroup3405,0
isogroup3406,0
isogroup3407,0
isogroup3408,0
isogroup3409,0
isogroup3410,0
isogroup3411,0
isogroup3412,0
isogroup3413,0
isogroup3414,0
isogroup3415,0
isogroup3416,0
isogroup3417,0
isogroup3418,0
isogroup3419,0
isogroup3420,0
isogroup3421,0
isogroup3423,0
isogroup3425,0
isogroup3427,0
isogroup3428,0
isogroup3429,0
isogroup3432,0
isogroup3435,0
isogroup3436,0
isogroup3437,0
isogroup3438,0
isogroup3439,0
isogroup3440,0
isogroup3441,0
isogroup3442,0
isogroup3444,0
isogroup3445,0
isogroup3446,0
isogroup3447,0
isogroup3448,0
isogroup3449,0
isogroup3450,0
isogroup3451,0
isogroup3452,0
isogroup3453,0
isogroup3454,0
isogroup3455,0
isogroup3456,0
isogroup3457,0
isogroup3459,0
isogroup3460,0
isogroup3462,0
isogroup3463,0
isogroup3464,0
isogroup3465,0
isogroup3466,0
isogroup3467,0
isogroup3468,0
isogroup3469,0
isogroup3470,0
isogroup3471,0
isogroup3472,0
isogroup3473,0
isogroup3474,0
isogroup3475,0
isogroup3476,0
isogroup3477,0
isogroup3478,0
isogroup3479,0
isogroup3480,0
isogroup3481,0
isogroup3482,0
isogroup3483,0
isogroup3484,0
isogroup3485,0
isogroup3486,0
isogroup3487,0
isogroup3488,0
isogroup3489,0
isogroup3490,0
isogroup3491,0
isogroup3492,0
isogroup3493,0
isogroup3496,0
isogroup3497,0
isogroup3498,0
isogroup3500,0
isogroup3501,0
isogroup3502,0
isogroup3503,0
isogroup3504,0
isogroup3506,0
isogroup3507,0
isogroup3508,0
isogroup3509,0
isogroup3512,0
isogroup3515,0
isogroup3517,0
isogroup3518,0
isogroup3519,0
isogroup3520,0
isogroup3521,0
isogroup3522,0
isogroup3524,0
isogroup3526,0
isogroup3527,0
isogroup3528,0
isogroup3529,0
isogroup3530,0
isogroup3531,0
isogroup3532,0
isogroup3533,0
isogroup3534,0
isogroup3535,0
isogroup3536,0
isogroup3538,0
isogroup3539,0
isogroup3541,0
isogroup3542,0
isogroup3543,0
isogroup3544,0
isogroup3545,0
isogroup3547,0
isogroup3548,0
isogroup3549,0
isogroup3550,0
isogroup3551,0
isogroup3552,0
isogroup3553,0
isogroup3554,0
isogroup3556,0
isogroup3557,0
isogroup3558,0
isogroup3559,0
isogroup3560,0
isogroup3561,0
isogroup3562,0
isogroup3563,0
isogroup3564,0
isogroup3565,0
isogroup3566,0
isogroup3568,0
isogroup3569,0
isogroup3570,0
isogroup3571,0
isogroup3572,0
isogroup3575,0
isogroup3577,0
isogroup3579,0
isogroup3580,0
isogroup3581,0
isogroup3582,0
isogroup3583,0
isogroup3584,0
isogroup3585,0
isogroup3586,0
isogroup3587,0
isogroup3588,0
isogroup3589,0
isogroup3590,0
isogroup3591,0
isogroup3592,0
isogroup3594,0
isogroup3596,0
isogroup3597,0
isogroup3601,0
isogroup3602,0
isogroup3606,0
isogroup3607,0
isogroup3608,0
isogroup3610,0
isogroup3611,0
isogroup3612,0
isogroup3613,0
isogroup3614,0
isogroup3615,0
isogroup3616,0
isogroup3617,0
isogroup3618,0
isogroup3619,0
isogroup3620,0
isogroup3621,0
isogroup3622,0
isogroup3623,0
isogroup3624,0
isogroup3625,0
isogroup3626,0
isogroup3627,0
isogroup3628,0
isogroup3629,0
isogroup3632,0
isogroup3633,0
isogroup3634,0
isogroup3636,0
isogroup3637,0
isogroup3638,0
isogroup3639,0
isogroup3640,0
isogroup3641,0
isogroup3642,0
isogroup3643,0
isogroup3644,0
isogroup3645,0
isogroup3646,0
isogroup3647,0
isogroup3648,0
isogroup3649,0
isogroup3650,0
isogroup3651,0
isogroup3652,0
isogroup3653,0
isogroup3654,0
isogroup3655,0
isogroup3656,0
isogroup3657,0
isogroup3658,0
isogroup3659,0
isogroup3660,0
isogroup3662,0
isogroup3663,0
isogroup3664,0
isogroup3665,0
isogroup3666,0
isogroup3667,0
isogroup3668,0
isogroup3669,0
isogroup3670,0
isogroup3671,0
isogroup3672,0
isogroup3673,0
isogroup3674,0
isogroup3676,0
isogroup3677,0
isogroup3678,0
isogroup3679,0
isogroup3681,0
isogroup3682,0
isogroup3683,0
isogroup3684,0
isogroup3685,0
isogroup3686,0
isogroup3687,0
isogroup3688,0
isogroup3689,0
isogroup3691,0
isogroup3693,0
isogroup3694,0
isogroup3695,0
isogroup3696,0
isogroup3697,0
isogroup3698,0
isogroup3699,0
isogroup3700,0
isogroup3702,0
isogroup3703,0
isogroup3704,0
isogroup3706,0
isogroup3707,0
isogroup3708,0
isogroup3709,0
isogroup3710,0
isogroup3711,0
isogroup3712,0
isogroup3713,0
isogroup3714,0
isogroup3715,0
isogroup3716,0
isogroup3718,0
isogroup3719,0
isogroup3720,0
isogroup3721,0
isogroup3724,0
isogroup3725,0
isogroup3726,0
isogroup3727,0
isogroup3728,0
isogroup3729,0
isogroup3733,0
isogroup3736,0
isogroup3737,0
isogroup3738,0
isogroup3739,0
isogroup3740,0
isogroup3741,0
isogroup3743,0
isogroup3745,0
isogroup3746,0
isogroup3747,0
isogroup3748,0
isogroup3750,0
isogroup3751,0
isogroup3753,0
isogroup3756,0
isogroup3757,0
isogroup3758,0
isogroup3759,0
isogroup3760,0
isogroup3761,0
isogroup3762,0
isogroup3763,0
isogroup3767,0
isogroup3770,0
isogroup3771,0
isogroup3772,0
isogroup3775,0
isogroup3777,0
isogroup3780,0
isogroup3781,0
isogroup3782,0
isogroup3783,0
isogroup3784,0
isogroup3785,0
isogroup3789,0
isogroup3790,0
isogroup3792,0
isogroup3793,0
isogroup3795,0
isogroup3796,0
isogroup3797,0
isogroup3799,0
isogroup3802,0
isogroup3803,0
isogroup3804,0
isogroup3807,0
isogroup3808,0
isogroup3810,0
isogroup3811,0
isogroup3812,0
isogroup3813,0
isogroup3814,0
isogroup3815,0
isogroup3817,0
isogroup3818,0
isogroup3819,0
isogroup3820,0
isogroup3821,0
isogroup3825,0
isogroup3826,0
isogroup3827,0
isogroup3828,0
isogroup3829,0
isogroup3830,0
isogroup3832,0
isogroup3833,0
isogroup3835,0
isogroup3836,0
isogroup3839,0
isogroup3840,0
isogroup3841,0
isogroup3843,0
isogroup3844,0
isogroup3845,0
isogroup3846,0
isogroup3848,0
isogroup3849,0
isogroup3850,0
isogroup3851,0
isogroup3852,0
isogroup3853,0
isogroup3854,0
isogroup3855,0
isogroup3856,0
isogroup3857,0
isogroup3858,0
isogroup3859,0
isogroup3861,0
isogroup3863,0
isogroup3864,0
isogroup3865,0
isogroup3867,0
isogroup3868,0
isogroup3869,0
isogroup3871,0
isogroup3872,0
isogroup3874,0
isogroup3875,0
isogroup3876,0
isogroup3880,0
isogroup3881,0
isogroup3882,0
isogroup3883,0
isogroup3884,0
isogroup3885,0
isogroup3886,0
isogroup3887,0
isogroup3888,0
isogroup3890,0
isogroup3891,0
isogroup3892,0
isogroup3893,0
isogroup3894,0
isogroup3895,0
isogroup3896,0
isogroup3898,0
isogroup3899,0
isogroup3900,0
isogroup3901,0
isogroup3902,0
isogroup3903,0
isogroup3904,0
isogroup3905,0
isogroup3906,0
isogroup3907,0
isogroup3908,0
isogroup3909,0
isogroup3910,0
isogroup3911,0
isogroup3913,0
isogroup3915,0
isogroup3916,0
isogroup3917,0
isogroup3918,0
isogroup3919,0
isogroup3920,0
isogroup3921,0
isogroup3922,0
isogroup3924,0
isogroup3926,0
isogroup3929,0
isogroup3930,0
isogroup3931,0
isogroup3933,0
isogroup3934,0
isogroup3936,0
isogroup3937,0
isogroup3940,0
isogroup3941,0
isogroup3942,0
isogroup3943,0
isogroup3944,0
isogroup3945,0
isogroup3946,0
isogroup3947,0
isogroup3952,0
isogroup3955,0
isogroup3956,0
isogroup3957,0
isogroup3959,0
isogroup3960,0
isogroup3961,0
isogroup3962,0
isogroup3963,0
isogroup3965,0
isogroup3967,0
isogroup3968,0
isogroup3969,0
isogroup3970,0
isogroup3971,0
isogroup3972,0
isogroup3973,0
isogroup3974,0
isogroup3976,0
isogroup3977,0
isogroup3978,0
isogroup3979,0
isogroup3980,0
isogroup3982,0
isogroup3984,0
isogroup3986,0
isogroup3989,0
isogroup3990,0
isogroup3991,0
isogroup3992,0
isogroup3993,0
isogroup3994,0
isogroup3995,0
isogroup3996,0
isogroup3997,0
isogroup3998,0
isogroup3999,0
isogroup4003,0
isogroup4004,0
isogroup4005,0
isogroup4006,0
isogroup4008,0
isogroup4009,0
isogroup4010,0
isogroup4011,0
isogroup4012,0
isogroup4013,0
isogroup4014,0
isogroup4015,0
isogroup4017,0
isogroup4018,0
isogroup4020,0
isogroup4023,0
isogroup4024,0
isogroup4025,0
isogroup4026,0
isogroup4027,0
isogroup4028,0
isogroup4029,0
isogroup4030,0
isogroup4032,0
isogroup4034,0
isogroup4037,0
isogroup4038,0
isogroup4040,0
isogroup4042,0
isogroup4043,0
isogroup4045,0
isogroup4047,0
isogroup4048,0
isogroup4049,0
isogroup4050,0
isogroup4051,0
isogroup4052,0
isogroup4053,0
isogroup4054,0
isogroup4055,0
isogroup4056,0
isogroup4057,0
isogroup4060,0
isogroup4061,0
isogroup4062,0
isogroup4064,0
isogroup4065,0
isogroup4066,0
isogroup4067,0
isogroup4068,0
isogroup4069,0
isogroup4070,0
isogroup4072,0
isogroup4075,0
isogroup4076,0
isogroup4077,0
isogroup4079,0
isogroup4080,0
isogroup4082,0
isogroup4083,0
isogroup4084,0
isogroup4085,0
isogroup4089,0
isogroup4090,0
isogroup4091,0
isogroup4092,0
isogroup4093,0
isogroup4094,0
isogroup4095,0
isogroup4096,0
isogroup4097,0
isogroup4099,0
isogroup4100,0
isogroup4101,0
isogroup4102,0
isogroup4103,0
isogroup4104,0
isogroup4105,0
isogroup4106,0
isogroup4107,0
isogroup4108,0
isogroup4109,0
isogroup4111,0
isogroup4113,0
isogroup4114,0
isogroup4116,0
isogroup4117,0
isogroup4118,0
isogroup4119,0
isogroup4120,0
isogroup4121,0
isogroup4122,0
isogroup4125,0
isogroup4126,0
isogroup4128,0
isogroup4129,0
isogroup4130,0
isogroup4131,0
isogroup4132,0
isogroup4134,0
isogroup4135,0
isogroup4136,0
isogroup4138,0
isogroup4139,0
isogroup4140,0
isogroup4141,0
isogroup4142,0
isogroup4143,0
isogroup4144,0
isogroup4145,0
isogroup4146,0
isogroup4147,0
isogroup4148,0
isogroup4149,0
isogroup4150,0
isogroup4151,0
isogroup4152,0
isogroup4153,0
isogroup4154,0
isogroup4155,0
isogroup4156,0
isogroup4157,0
isogroup4158,0
isogroup4159,0
isogroup4160,0
isogroup4161,0
isogroup4162,0
isogroup4163,0
isogroup4164,0
isogroup4165,0
isogroup4166,0
isogroup4168,0
isogroup4169,0
isogroup4170,0
isogroup4171,0
isogroup4173,0
isogroup4174,0
isogroup4175,0
isogroup4176,0
isogroup4177,0
isogroup4178,0
isogroup4179,0
isogroup4180,0
isogroup4181,0
isogroup4182,0
isogroup4184,0
isogroup4185,0
isogroup4186,0
isogroup4187,0
isogroup4188,0
isogroup4189,0
isogroup4190,0
isogroup4191,0
isogroup4192,0
isogroup4193,0
isogroup4194,0
isogroup4195,0
isogroup4196,0
isogroup4197,0
isogroup4198,0
isogroup4199,0
isogroup4200,0
isogroup4201,0
isogroup4202,0
isogroup4203,0
isogroup4204,0
isogroup4205,0
isogroup4206,0
isogroup4207,0
isogroup4208,0
isogroup4209,0
isogroup4210,0
isogroup4211,0
isogroup4212,0
isogroup4213,0
isogroup4214,0
isogroup4216,0
isogroup4217,0
isogroup4218,0
isogroup4220,0
isogroup4221,0
isogroup4222,0
isogroup4223,0
isogroup4224,0
isogroup4225,0
isogroup4226,0
isogroup4227,0
isogroup4230,0
isogroup4231,0
isogroup4234,0
isogroup4236,0
isogroup4237,0
isogroup4238,0
isogroup4239,0
isogroup4241,0
isogroup4242,0
isogroup4243,0
isogroup4244,0
isogroup4245,0
isogroup4248,0
isogroup4249,0
isogroup4250,0
isogroup4251,0
isogroup4252,0
isogroup4255,0
isogroup4256,0
isogroup4257,0
isogroup4258,0
isogroup4259,0
isogroup4260,0
isogroup4261,0
isogroup4263,0
isogroup4264,0
isogroup4265,0
isogroup4267,0
isogroup4268,0
isogroup4270,0
isogroup4271,0
isogroup4272,0
isogroup4274,0
isogroup4277,0
isogroup4279,0
isogroup4282,0
isogroup4283,0
isogroup4284,0
isogroup4290,0
isogroup4291,0
isogroup4292,0
isogroup4293,0
isogroup4294,0
isogroup4295,0
isogroup4297,0
isogroup4299,0
isogroup4300,0
isogroup4302,0
isogroup4303,0
isogroup4304,0
isogroup4305,0
isogroup4306,0
isogroup4308,0
isogroup4310,0
isogroup4312,0
isogroup4314,0
isogroup4315,0
isogroup4316,0
isogroup4318,0
isogroup4319,0
isogroup4320,0
isogroup4323,0
isogroup4324,0
isogroup4325,0
isogroup4326,0
isogroup4327,0
isogroup4328,0
isogroup4329,0
isogroup4330,0
isogroup4331,0
isogroup4333,0
isogroup4335,0
isogroup4336,0
isogroup4338,0
isogroup4339,0
isogroup4340,0
isogroup4341,0
isogroup4342,0
isogroup4344,0
isogroup4345,0
isogroup4346,0
isogroup4347,0
isogroup4348,0
isogroup4349,0
isogroup4350,0
isogroup4351,0
isogroup4352,0
isogroup4353,0
isogroup4354,0
isogroup4355,0
isogroup4356,0
isogroup4357,0
isogroup4358,0
isogroup4359,0
isogroup4360,0
isogroup4361,0
isogroup4363,0
isogroup4364,0
isogroup4365,0
isogroup4366,0
isogroup4367,0
isogroup4368,0
isogroup4369,0
isogroup4370,0
isogroup4371,0
isogroup4372,0
isogroup4373,0
isogroup4374,0
isogroup4375,0
isogroup4376,0
isogroup4377,0
isogroup4378,0
isogroup4379,0
isogroup4380,0
isogroup4381,0
isogroup4382,0
isogroup4383,0
isogroup4384,0
isogroup4385,0
isogroup4386,0
isogroup4387,0
isogroup4388,0
isogroup4390,0
isogroup4391,0
isogroup4392,0
isogroup4393,0
isogroup4394,0
isogroup4397,0
isogroup4398,0
isogroup4399,0
isogroup4400,0
isogroup4401,0
isogroup4402,0
isogroup4404,0
isogroup4405,0
isogroup4406,0
isogroup4407,0
isogroup4409,0
isogroup4410,0
isogroup4411,0
isogroup4412,0
isogroup4413,0
isogroup4414,0
isogroup4416,0
isogroup4417,0
isogroup4418,0
isogroup4419,0
isogroup4420,0
isogroup4421,0
isogroup4422,0
isogroup4423,0
isogroup4424,0
isogroup4425,0
isogroup4426,0
isogroup4427,0
isogroup4428,0
isogroup4429,0
isogroup4430,0
isogroup4431,0
isogroup4432,0
isogroup4433,0
isogroup4435,0
isogroup4436,0
isogroup4437,0
isogroup4438,0
isogroup4439,0
isogroup4440,0
isogroup4443,0
isogroup4444,0
isogroup4445,0
isogroup4446,0
isogroup4447,0
isogroup4448,0
isogroup4449,0
isogroup4451,0
isogroup4453,0
isogroup4454,0
isogroup4455,0
isogroup4456,0
isogroup4457,0
isogroup4458,0
isogroup4459,0
isogroup4460,0
isogroup4461,0
isogroup4462,0
isogroup4463,0
isogroup4464,0
isogroup4466,0
isogroup4467,0
isogroup4471,0
isogroup4472,0
isogroup4473,0
isogroup4477,0
isogroup4478,0
isogroup4479,0
isogroup4480,0
isogroup4481,0
isogroup4482,0
isogroup4483,0
isogroup4484,0
isogroup4485,0
isogroup4486,0
isogroup4487,0
isogroup4488,0
isogroup4489,0
isogroup4490,0
isogroup4493,0
isogroup4494,0
isogroup4495,0
isogroup4496,0
isogroup4497,0
isogroup4498,0
isogroup4499,0
isogroup4500,0
isogroup4501,0
isogroup4502,0
isogroup4503,0
isogroup4505,0
isogroup4506,0
isogroup4507,0
isogroup4508,0
isogroup4510,0
isogroup4511,0
isogroup4513,0
isogroup4514,0
isogroup4515,0
isogroup4516,0
isogroup4517,0
isogroup4518,0
isogroup4519,0
isogroup4520,0
isogroup4521,0
isogroup4522,0
isogroup4523,0
isogroup4525,0
isogroup4526,0
isogroup4528,0
isogroup4529,0
isogroup4530,0
isogroup4531,0
isogroup4532,0
isogroup4533,0
isogroup4534,0
isogroup4536,0
isogroup4537,0
isogroup4538,0
isogroup4539,0
isogroup4540,0
isogroup4541,0
isogroup4542,0
isogroup4543,0
isogroup4544,0
isogroup4545,0
isogroup4546,0
isogroup4547,0
isogroup4548,0
isogroup4549,0
isogroup4550,0
isogroup4551,0
isogroup4553,0
isogroup4555,0
isogroup4556,0
isogroup4557,0
isogroup4558,0
isogroup4559,0
isogroup4564,0
isogroup4565,0
isogroup4566,0
isogroup4567,0
isogroup4569,0
isogroup4570,0
isogroup4573,0
isogroup4574,0
isogroup4576,0
isogroup4577,0
isogroup4578,0
isogroup4579,0
isogroup4580,0
isogroup4581,0
isogroup4582,0
isogroup4583,0
isogroup4585,0
isogroup4586,0
isogroup4587,0
isogroup4589,0
isogroup4590,0
isogroup4592,0
isogroup4593,0
isogroup4594,0
isogroup4595,0
isogroup4596,0
isogroup4597,0
isogroup4598,0
isogroup4599,0
isogroup4600,0
isogroup4602,0
isogroup4603,0
isogroup4604,0
isogroup4605,0
isogroup4606,0
isogroup4607,0
isogroup4608,0
isogroup4609,0
isogroup4611,0
isogroup4612,0
isogroup4613,0
isogroup4614,0
isogroup4615,0
isogroup4616,0
isogroup4617,0
isogroup4618,0
isogroup4619,0
isogroup4620,0
isogroup4621,0
isogroup4622,0
isogroup4623,0
isogroup4624,0
isogroup4625,0
isogroup4626,0
isogroup4627,0
isogroup4628,0
isogroup4629,0
isogroup4630,0
isogroup4631,0
isogroup4632,0
isogroup4633,0
isogroup4634,0
isogroup4636,0
isogroup4637,0
isogroup4638,0
isogroup4639,0
isogroup4640,0
isogroup4641,0
isogroup4642,0
isogroup4643,0
isogroup4644,0
isogroup4646,0
isogroup4648,0
isogroup4649,0
isogroup4650,0
isogroup4651,0
isogroup4652,0
isogroup4654,0
isogroup4657,0
isogroup4659,0
isogroup4660,0
isogroup4664,0
isogroup4665,0
isogroup4667,0
isogroup4668,0
isogroup4669,0
isogroup4670,0
isogroup4671,0
isogroup4672,0
isogroup4673,0
isogroup4675,0
isogroup4677,0
isogroup4679,0
isogroup4680,0
isogroup4681,0
isogroup4682,0
isogroup4684,0
isogroup4686,0
isogroup4687,0
isogroup4688,0
isogroup4689,0
isogroup4691,0
isogroup4693,0
isogroup4694,0
isogroup4696,0
isogroup4697,0
isogroup4700,0
isogroup4701,0
isogroup4702,0
isogroup4703,0
isogroup4704,0
isogroup4705,0
isogroup4706,0
isogroup4707,0
isogroup4708,0
isogroup4710,0
isogroup4711,0
isogroup4712,0
isogroup4713,0
isogroup4714,0
isogroup4715,0
isogroup4716,0
isogroup4717,0
isogroup4718,0
isogroup4719,0
isogroup4721,0
isogroup4722,0
isogroup4726,0
isogroup4727,0
isogroup4728,0
isogroup4729,0
isogroup4730,0
isogroup4731,0
isogroup4732,0
isogroup4735,0
isogroup4740,0
isogroup4741,0
isogroup4742,0
isogroup4743,0
isogroup4744,0
isogroup4745,0
isogroup4747,0
isogroup4748,0
isogroup4749,0
isogroup4750,0
isogroup4752,0
isogroup4753,0
isogroup4754,0
isogroup4757,0
isogroup4759,0
isogroup4760,0
isogroup4761,0
isogroup4762,0
isogroup4763,0
isogroup4764,0
isogroup4765,0
isogroup4766,0
isogroup4768,0
isogroup4769,0
isogroup4770,0
isogroup4771,0
isogroup4772,0
isogroup4773,0
isogroup4775,0
isogroup4776,0
isogroup4777,0
isogroup4778,0
isogroup4779,0
isogroup4780,0
isogroup4782,0
isogroup4784,0
isogroup4785,0
isogroup4787,0
isogroup4788,0
isogroup4789,0
isogroup4790,0
isogroup4791,0
isogroup4792,0
isogroup4793,0
isogroup4794,0
isogroup4795,0
isogroup4796,0
isogroup4797,0
isogroup4798,0
isogroup4799,0
isogroup4800,0
isogroup4801,0
isogroup4802,0
isogroup4803,0
isogroup4804,0
isogroup4805,0
isogroup4806,0
isogroup4807,0
isogroup4808,0
isogroup4809,0
isogroup4812,0
isogroup4813,0
isogroup4814,0
isogroup4815,0
isogroup4816,0
isogroup4817,0
isogroup4819,0
isogroup4820,0
isogroup4822,0
isogroup4823,0
isogroup4824,0
isogroup4825,0
isogroup4826,0
isogroup4827,0
isogroup4829,0
isogroup4830,0
isogroup4832,0
isogroup4833,0
isogroup4834,0
isogroup4836,0
isogroup4838,0
isogroup4839,0
isogroup4840,0
isogroup4841,0
isogroup4842,0
isogroup4844,0
isogroup4845,0
isogroup4846,0
isogroup4848,0
isogroup4849,0
isogroup4850,0
isogroup4851,0
isogroup4852,0
isogroup4853,0
isogroup4854,0
isogroup4855,0
isogroup4856,0
isogroup4857,0
isogroup4858,0
isogroup4859,0
isogroup4860,0
isogroup4861,0
isogroup4862,0
isogroup4863,0
isogroup4864,0
isogroup4865,0
isogroup4867,0
isogroup4868,0
isogroup4870,0
isogroup4871,0
isogroup4872,0
isogroup4873,0
isogroup4874,0
isogroup4875,0
isogroup4877,0
isogroup4878,0
isogroup4879,0
isogroup4880,0
isogroup4882,0
isogroup4883,0
isogroup4884,0
isogroup4885,0
isogroup4886,0
isogroup4891,0
isogroup4892,0
isogroup4893,0
isogroup4894,0
isogroup4896,0
isogroup4897,0
isogroup4898,0
isogroup4899,0
isogroup4900,0
isogroup4901,0
isogroup4904,0
isogroup4905,0
isogroup4906,0
isogroup4907,0
isogroup4908,0
isogroup4909,0
isogroup4910,0
isogroup4912,0
isogroup4913,0
isogroup4915,0
isogroup4916,0
isogroup4917,0
isogroup4918,0
isogroup4919,0
isogroup4920,0
isogroup4921,0
isogroup4922,0
isogroup4923,0
isogroup4925,0
isogroup4927,0
isogroup4928,0
isogroup4929,0
isogroup4930,0
isogroup4931,0
isogroup4932,0
isogroup4934,0
isogroup4937,0
isogroup4938,0
isogroup4939,0
isogroup4941,0
isogroup4942,0
isogroup4943,0
isogroup4944,0
isogroup4946,0
isogroup4947,0
isogroup4948,0
isogroup4949,0
isogroup4950,0
isogroup4951,0
isogroup4952,0
isogroup4953,0
isogroup4955,0
isogroup4956,0
isogroup4957,0
isogroup4958,0
isogroup4959,0
isogroup4961,0
isogroup4962,0
isogroup4963,0
isogroup4964,0
isogroup4965,0
isogroup4966,0
isogroup4967,0
isogroup4968,0
isogroup4969,0
isogroup4970,0
isogroup4971,0
isogroup4972,0
isogroup4973,0
isogroup4974,0
isogroup4975,0
isogroup4976,0
isogroup4977,0
isogroup4978,0
isogroup4979,0
isogroup4981,0
isogroup4982,0
isogroup4983,0
isogroup4984,0
isogroup4985,0
isogroup4986,0
isogroup4987,0
isogroup4988,0
isogroup4989,0
isogroup4990,0
isogroup4991,0
isogroup4992,0
isogroup4993,0
isogroup4994,0
isogroup4995,0
isogroup4996,0
isogroup4998,0
isogroup4999,0
isogroup5000,0
isogroup5002,0
isogroup5003,0
isogroup5004,0
isogroup5005,0
isogroup5006,0
isogroup5007,0
isogroup5008,0
isogroup5009,0
isogroup5010,0
isogroup5011,0
isogroup5012,0
isogroup5013,0
isogroup5014,0
isogroup5015,0
isogroup5016,0
isogroup5017,0
isogroup5018,0
isogroup5019,0
isogroup5020,0
isogroup5021,0
isogroup5023,0
isogroup5024,0
isogroup5026,0
isogroup5027,0
isogroup5028,0
isogroup5030,0
isogroup5031,0
isogroup5032,0
isogroup5033,0
isogroup5035,0
isogroup5036,0
isogroup5037,0
isogroup5038,0
isogroup5039,0
isogroup5040,0
isogroup5041,0
isogroup5042,0
isogroup5043,0
isogroup5044,0
isogroup5045,0
isogroup5046,0
isogroup5047,0
isogroup5048,0
isogroup5049,0
isogroup5050,0
isogroup5051,0
isogroup5052,0
isogroup5053,0
isogroup5055,0
isogroup5056,0
isogroup5057,0
isogroup5058,0
isogroup5059,0
isogroup5060,0
isogroup5061,0
isogroup5062,0
isogroup5063,0
isogroup5064,0
isogroup5065,0
isogroup5066,0
isogroup5067,0
isogroup5069,0
isogroup5070,0
isogroup5071,0
isogroup5072,0
isogroup5073,0
isogroup5074,0
isogroup5075,0
isogroup5076,0
isogroup5077,0
isogroup5078,0
isogroup5079,0
isogroup5080,0
isogroup5082,0
isogroup5083,0
